   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   0.0000000e+00  -1.3729310e-01
   5.9401410e-11   3.7479755e-19  -8.9724613e-20   1.2619147e-08  -3.0209590e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.3271563e-19  -1.3729310e-01
   1.1880282e-10   1.4991902e-18  -3.5889845e-19   2.5238293e-08  -6.0419179e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   5.3086251e-19  -1.3729310e-01
   1.7820423e-10   3.3731779e-18  -8.0752149e-19   3.7857439e-08  -9.0628766e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.1944406e-18  -1.3729310e-01
   2.3760564e-10   5.9967607e-18  -1.4355937e-18   5.0476584e-08  -1.2083835e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   2.1234499e-18  -1.3729310e-01
   5.3461269e-10   3.0358599e-17  -7.2676928e-18   1.1357230e-07  -2.7188626e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.0749963e-17  -1.3729310e-01
   8.3161974e-10   7.3460309e-17  -1.7586021e-17   1.7666801e-07  -4.2293414e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   2.6012251e-17  -1.3729310e-01
   1.1286268e-09   1.3530189e-16  -3.2390577e-17   2.3976371e-07  -5.7398198e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   4.7910311e-17  -1.3729310e-01
   1.4256338e-09   2.1588333e-16  -5.1681359e-17   3.0285939e-07  -7.2502979e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   7.6444138e-17  -1.3729310e-01
   2.9106691e-09   8.9988839e-16  -2.1542864e-16   6.1833763e-07  -1.4802683e-07   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   3.1864966e-16  -1.3729310e-01
