   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   0.0000000e+00  -1.3729310e-01
   8.4137678e-12  -5.3087286e-20  -1.3940999e-21  -1.2619147e-08  -3.3138540e-10   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.2673463e-19  -1.3729310e-01
   1.6827536e-11  -2.1234915e-19  -5.5763997e-21  -2.5238294e-08  -6.6277083e-10   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   5.0693852e-19  -1.3729310e-01
   2.5241303e-11  -4.7778558e-19  -1.2546900e-20  -3.7857442e-08  -9.9415630e-10   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.1406117e-18  -1.3729310e-01
   3.3655071e-11  -8.4939659e-19  -2.2305600e-20  -5.0476590e-08  -1.3255418e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   2.0277541e-18  -1.3729310e-01
   7.5723910e-11  -4.3000704e-18  -1.1292212e-19  -1.1357233e-07  -2.9824697e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.0265506e-17  -1.3729310e-01
   1.1779275e-10  -1.0405109e-17  -2.7324369e-19  -1.7666808e-07  -4.6393984e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   2.4839993e-17  -1.3729310e-01
   1.5986159e-10  -1.9164513e-17  -5.0327034e-19  -2.3976384e-07  -6.2963279e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   4.5751217e-17  -1.3729310e-01
   2.0193043e-10  -3.0578281e-17  -8.0300210e-19  -3.0285960e-07  -7.9532581e-09   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   7.2999178e-17  -1.3729310e-01
   4.1227462e-10  -1.2746261e-16  -3.3472388e-18  -6.1833850e-07  -1.6237921e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   3.0429013e-16  -1.3729310e-01
   6.2261881e-10  -2.9070612e-16  -7.6341082e-18  -9.3381756e-07  -2.4522603e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   6.9399983e-16  -1.3729310e-01
   8.3296301e-10  -5.2030883e-16  -1.3663614e-17  -1.2492968e-06  -3.2807304e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.2421285e-15  -1.3729310e-01
   1.0433072e-09  -8.1627078e-16  -2.1435761e-17  -1.5647761e-06  -4.1092024e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.9486764e-15  -1.3729310e-01
   2.0950282e-09  -3.2914702e-15  -8.6436248e-17  -3.1421754e-06  -8.2515912e-08   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   7.8577125e-15  -1.3729310e-01
   3.1467491e-09  -7.4256556e-15  -1.9500336e-16  -4.7195785e-06  -1.2394028e-07   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.7727265e-14  -1.3729310e-01
   4.1984701e-09  -1.3218831e-14  -3.4713760e-16  -6.2969856e-06  -1.6536513e-07   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   3.1557363e-14  -1.3729310e-01
   5.2501911e-09  -2.0671001e-14  -5.4283947e-16  -7.8743966e-06  -2.0679045e-07   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   4.9348036e-14  -1.3729310e-01
   1.0508796e-08  -8.2816906e-14  -2.1748809e-15  -1.5761511e-05  -4.1392427e-07   7.4929577e+01   1.6366197e+02   1.2422535e+02   0.0000000e+00   0.0000000e+00   1.1900000e+02   1.9771107e-13  -1.3729310e-01
